reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
445a2213-37ce-4177-a06d-81f696be3ac0,Putra Sidey,https://play-lh.googleusercontent.com/a-/AD_cMMSNQWykv3AVyTCdZYOz1OIdRJDqlOANlYSfW8Mu,"Dari segi tampilan dan keamanan terlihat bagus, sayangnya biaya admin terlalu tinggi untuk investor pemula,seharusnya pihak bareksa dapat mempertimbangkan lagi tentang biaya admin yg tergolong lebih mahal dari pada skuritas lain.",2,16,3.1.0,2023-04-19 04:20:16,Hai untuk pertanyaan/kendala yang kamu alami dapat dikirimkan melalui email ke cs@bareksa.com dengan format : Nama : Email akun Bareksa : User Playstore/Appstore : Detail Pertanyaan : Lampiran pendukung Kami akan segera merespon pertanyaan kamu paling lambat dalam 1 x 24 jam. Happy Investing with Bareksa,2023-04-19 08:46:29,3.1.0
06be8a34-6389-44b3-8669-3c6cb64f778f,Ikawati Rosma,https://play-lh.googleusercontent.com/a-/AD_cMMTGZwOWWUpNzpueLcM6kb_RPgPYJKdypjXdM1RdLQ,"sangat membantu utk menentukan jenis investasi yg akan dilakukan. Infonya lengkap, proses jg mudah...suka bgt aplikasi ini",5,0,3.3.0,2023-06-19 04:29:28,"Terima kasih telah memberikan apresiasi terhadap aplikasi Bareksa. Di Bareksa Kamu sudah dapat melakukan investasi reksadana, obligasi negara di dalam satu aplikasi dengan berbagai metode pembayaran yang memudahkan Kamu. Informasi lebih lanjut dapat menghubungi ke email di cs@bareksa.com",2023-06-19 09:13:37,3.3.0
0f0e41d4-942f-4f58-a84d-d83608cfedf0,Bustanul Arief,https://play-lh.googleusercontent.com/a-/AD_cMMS4j3lRrmZyQxveHQIP0PUrmwwhZquK8cJqnSKp_Q,"aplikasinya berat, biaya admin lumayan, cs gak responsif, gak bisa membatalkan order, kena fee materai meski cuma order dibawah 10jt dan ada orderan lain yg gak bisa dibatalkan meski keesokan harinya pasti batal",1,3,3.1.0,2023-05-05 00:20:52,"Mohon maaf atas ketidaknyamanannya. Untuk kendala yang di alami, kamu dapat mengirimkan detail kendala yang terjadi melalui email kami di cs@bareksa.com dengan format : Nama : Email akun Bareksa : User Playstore/Appstore : Detail Pertanyaan/Kendala : Lampiran pendukung. Kami akan segera merespon pertanyaan kamu.",2023-05-05 08:07:56,3.1.0
bcf6761f-a163-48a3-a60a-3eb001f8bb07,Eko Prasetyo Bakti Sugiantoko,https://play-lh.googleusercontent.com/a-/AD_cMMRts3BRkWyxw65UTeEDfqiyy89lvwzYGS062xG-,"Sulit daftar, katanya foto selfie tidak sama dengan ktp. Hey ktp itu sejak saya lulus sma sekitar 8th lalu, mana mungkin wajahnya disuruh sama persis...",1,0,3.3.0,2023-06-17 09:38:15,"Mohon maaf atas ketidaknyamanannya. Untuk kendala yang di alami, kamu dapat mengirimkan detail kendala yang terjadi melalui email kami di cs@bareksa.com dengan format : Nama : Email akun Bareksa : User Playstore/Appstore : Detail Pertanyaan/Kendala : Lampiran pendukung. Kami akan segera merespon pertanyaan kamu",2023-06-18 01:44:37,3.3.0
323d4f0f-aeb6-4e37-a611-660e85397605,BISNIS KITA,https://play-lh.googleusercontent.com/a-/AD_cMMSsfdgHr1hqhHVGAyOR8rhh0OEUcJec0QjM-Stj9Q,"Mau uninstall nih, benar² mengecewakan widthdraw kena fee dan lemot banget. Begitu juga saat pembelian emas minta data dan harus verifikasi ulang lagi",1,3,3.1.0,2023-05-14 13:24:47,"Mohon maaf atas ketidaknyamanannya. Untuk kendala yang di alami, kamu dapat mengirimkan detail kendala yang terjadi melalui email kami di cs@bareksa.com dengan format : Nama : Email akun Bareksa : User Playstore/Appstore : Detail Pertanyaan/Kendala : Lampiran pendukung. Kami akan segera merespon pertanyaan kamu",2023-05-15 03:33:29,3.1.0
9bd7b73b-37aa-459e-acd4-9e7f4d14f4cf,Hariadi Hariadi,https://play-lh.googleusercontent.com/a-/AD_cMMSM-DuQiPmiAP_2x0Nja4gRNjyEG2bWGZJItpnZ9A,"Masih baru, aplikasinya mudah dipahami dan panduannya juga ok aku mulai investasi di bareksa.",5,1,3.1.0,2023-05-10 09:19:03,"Terima kasih telah memberikan feedback terhadap aplikasi Bareksa. Di Bareksa Kamu sudah dapat melakukan investasi reksadana, obligasi negara di dalam satu aplikasi dengan berbagai metode pembayaran yang memudahkan Kamu. Informasi lebih lanjut dapat menghubungi ke email di cs@bareksa.com",2023-05-11 03:11:47,3.1.0
bc299d26-cb48-42de-a1fb-d42dadc8744f,ary wibowo,https://play-lh.googleusercontent.com/a-/AD_cMMQAU3ziI0uMzBJJ5YL0frJ0pMQ9w5W4fMG7pRHQYg,So far puas dgn app bareksa. CS nya terbaik sih. Sayang aja bbrp pembayaran kena fee transaksi & PENGUMUMAN PEMENANG PROMO suka telat bbrp hari dari deadline yg sudah ditentukan bareksa sblmnya. Semoga kedepannya makin bagus pelayanannya. Sukses selalu BAREKSA,5,44,3.0.0,2023-04-12 00:41:50,"Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi melalui Bareksa. Happy Investing with Bareksa. informasi lebih lanjut dapat menghubungi email cs@bareksa.com
",2023-02-21 08:55:46,3.0.0
8fbfe5e6-9ae5-4ff3-af35-9923a97f0ee4,Wayan Pande Sudira,https://play-lh.googleusercontent.com/a-/AD_cMMQ4mkLbiSDHkWQa0sqvz5GA3t_ZrPRmD87vi-lASg,"Bagus dan belum pernah error, Aplikasi luar biasa sukses Bareksa thank you.",5,2,3.2.0,2023-05-26 12:35:54,"Terima kasih telah memberikan feedback terhadap aplikasi Bareksa. Di Bareksa Kamu sudah dapat melakukan investasi reksadana, obligasi negara di dalam satu aplikasi dengan berbagai metode pembayaran yang memudahkan Kamu. Informasi lebih lanjut dapat menghubungi ke email di cs@bareksa.com
",2023-05-27 07:14:25,3.2.0
eb7605fd-418a-48b5-ac1d-89c4eb4669e9,Putri Felisia Agus,https://play-lh.googleusercontent.com/a-/AD_cMMRAJXlQExsm08DE__Mu6Ps72FLgMrYHQF4HsRSzfA,"Bagaimana penanganannya app bareksa bevirus, terdeteksi langsung dari hp saya. Tolong di tangani. Sudah di tangani Terimakasih",4,2,3.2.0,2023-05-30 09:59:36,"Aplikasi Bareksa telah kembali normal. Pastikan kamu mengunduh aplikasi Bareksa HANYA di aplikasi store resmi Google dan Apple dengan versi terbaru. Sebagai super app investasi, Bareksa selalu mengutamakan keamanan sistem dan dana investasi nasabah. Jika masih berkendala kamu dapat menghubungi kami melalui email di cs@bareksa.com",2023-05-30 09:50:44,3.2.0
a5054846-3740-4f15-a6bf-42e76a897ed1,martina priyanti,https://play-lh.googleusercontent.com/a-/AD_cMMSgddsI4FYUiG3IsIZkeI-mJ-Gj6-twZNOhyEr8,Fitur2nya mudah dipahami dan juga mudah digunakan.,5,1,3.2.0,2023-05-30 03:20:35,Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi melalui Bareksa. Happy Investing with Bareksa,2023-06-01 04:25:57,3.2.0
5840390d-4b24-4f6a-934a-55510008a2f3,Asep Suparman Babel,https://play-lh.googleusercontent.com/a-/AD_cMMQULQU2t3ElErpthuNU6rjh1VPQFllffuAfMSyJOw,Tolong iklan nya jgn timbul terus walaupun hape lagi nggak di gunakan..,4,2,3.2.0,2023-05-23 03:43:28,"Terima kasih telah atas saran dan masukannya. Saran dan masukan kamu akan kami tinjau kembali, kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi melalui Bareksa. Informasi lebih lanjut dapat menghubungi ke email di cs@bareksa.com
",2023-05-23 07:16:03,3.2.0
427a506a-2b6e-4abb-afdc-b2ff96922563,Muhammad Luthfie Saryono,https://play-lh.googleusercontent.com/a-/AD_cMMRHVUtWAx752gcllQ9CSJHs3-iewmHSu2OgNxvu,"Kode otp nya ga terkirim², udh nyoba berkali kali juga sama aja ayolah ini masih tahap pendaftaran aja udh kek gini nih errornya :)",1,3,3.1.0,2023-04-18 14:18:39,"Mohon maaf atas ketidaknyamanannya, untuk kendala yang kamu alami mohon dapat diinformasikan kepada kami melalui email di cs@bareksa.com",2023-04-19 08:37:52,3.1.0
35e16d6d-976c-43ba-acc5-3faae2438c85,Husein Mawlay,https://play-lh.googleusercontent.com/a-/AD_cMMSb4DCXW4doZZhHcHqfkNBTe98Jx6CQBhhZJA2OBA,"Semua sudah bagus. Hanya tak ada informasi expense ratio, yang justru penting. Saya yakin pimpinan tertinggi bareksa sekalipun akan mikir mikir jika ingin beli rumah, jika semua plus minus rumah diberitahu, namun harga rumahnya sendiri tak diberi tahu. Pimpinan tertinggi... apalagi kita orang awam... mau beli rumah tapi ngga diberitahu harganya? Expense ratio.",3,3,3.1.0,2023-04-13 22:34:07,"Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi reksadana melalui Bareksa. Happy Investing with Bareksa
",2023-04-14 04:26:57,3.1.0
a04d1024-f9c7-4455-aa3a-a953178d3cc4,Myuz Top,https://play-lh.googleusercontent.com/a-/AD_cMMT42eTaxKeDWN_QmclHqIAhkjjMu9v8Cs_AzecG,"Kenapa saya tidak bisa melakukan pembelian? Tidak muncul halaman pembayaran, yg ada cuma blank, Layar putih aja.",2,2,3.1.0,2023-05-10 04:12:56,"Mohon maaf atas ketidaknyamanannya. Untuk kendala yang di alami, kamu dapat mengirimkan detail kendala yang terjadi melalui email kami di cs@bareksa.com dengan format : Nama : Email akun Bareksa : User Playstore/Appstore : Detail Pertanyaan/Kendala : Lampiran pendukung. Kami akan segera merespon pertanyaan kamu",2023-05-11 02:57:36,3.1.0
085bc9bb-6d21-44bc-b817-f525ff996e8e,Lorenzo “Rendencom Channel” Kessek,https://play-lh.googleusercontent.com/a-/AD_cMMT3ccJ6i5gjtlmO3KCi8xLLXFossJ10ChH_e-Uuc0A,"aplikasi yg bagus utk berinvestasi dgn aman, simpel dan gampang di monitor",5,2,3.1.0,2023-05-01 00:36:30,"Terima kasih telah memberikan feedback terhadap aplikasi Bareksa. Di Bareksa Kamu sudah dapat melakukan investasi reksadana, obligasi negara di dalam satu aplikasi dengan berbagai metode pembayaran yang memudahkan Kamu. Informasi lebih lanjut dapat menghubungi ke email di cs@bareksa.com",2023-05-01 02:51:32,3.1.0
514b19b2-19a9-4b15-9634-46e80a471158,alex winarko,https://play-lh.googleusercontent.com/a/AAcHTtdqOHEACtsc1AA_ZOMqlLrQM6GBnI-0Bk2tKkpb=mo,"Bareksa yang baik, saran saja, buatlah RDN di App nya agar gak ribet klu mau invest, jujur jadi agak malas, karena ribet transaksinya, semoga ada solusi, trims",5,2,3.1.0,2023-05-13 02:35:09,"Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Saran dan masukan kamu akan kami tinjau kembali, kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi reksadana melalui Bareksa. Informasi lebih lanjut dapat menghubungi ke email di cs@bareksa.com",2023-05-13 09:50:10,3.1.0
b4c982d5-5de6-4560-bf46-6b31be7eb86c,Zaenal Arifin,https://play-lh.googleusercontent.com/a-/AD_cMMRt1GFggCQ7-lJuFJLm7ltoc3Z6P96yG7tk-2PmWg,"Untuk roboadvisornya tolong dibikin otomatis aja mengikuti perkembangan pasar, jadi saya ngga ngebuang buang waktu dan biaya untuk jual beli untuk menyeimbangkan portofolio saya, kelamaan. Bukannya untung malah ribet",1,40,2.16.0,2023-02-08 05:44:04,"Mohon maaf atas ketidaknyamanannya. Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Saran dan masukan kamu akan kami tinjau kembali, kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi reksadana melalui Bareksa. Informasi lebih lanjut dapat menghubungi ke cs@bareksa.com
",2023-02-09 03:50:10,2.16.0
3790116e-4f58-41fa-a0d5-b8edd77e3622,Anak Muda,https://play-lh.googleusercontent.com/a-/AD_cMMSPun_grocFFER2CR5QXv7-nylaNkSFwCW36IGFO1A,"Edit: Saya sudah memberikan screenshot mobile banking, menunjukkan nama dan nomor rekening saya sesuai. Dana tetap belum masuk ke rekening. Mending jadikan pengalaman kalian. Akal-bakalan saja saya rasa. Masa iya nama rekening tidak sesuai sudah Jelas² sama. Komentar sebelumnya: Pencairan lebih dari 3 hari. CS meminta foto rekening dengan mengatakan gagal dicairkan karna nama rekening terdaftar berbeda. Tapi di aplikasi tertulis berhasil. Tidak profesional.",1,62,2.17.0,2023-02-26 17:11:51,"Terima kasih telah memberikan feedback terhadap aplikasi Bareksa. Dana penjualan akan diterima ke rekening yang terdaftar maksimal T+7 hr bursa sesuai ketentuan OJK. Mohon pastikan rekening yang terdaftar masih aktif dan nama rekening sesuai agar tidak terjadi retur. Informasi lebih lanjut dapat menghubungi ke cs@bareksa.com
",2023-02-27 02:21:11,2.17.0
2bd4d5d6-2190-495b-a81a-0d58f5c0b5e6,Braveheart,https://play-lh.googleusercontent.com/a-/AD_cMMR4k39uII3E9xVSB7CyEwEu7T8cziDGrdI6DaoAGA,"Pertama, kecewa dgn imbal hasil di porto yg tidak sesuai dengan update harian; Kedua, kecewa dengan penerapan biaya setiap top up. Cukup 13 hari saja gabung di apk ini. Bye Bareksa!",1,33,2.15.0,2023-01-16 14:33:23,"Mohon maaf atas ketidaknyamanannya, apabila Kakak mengalami kendala mohon dapat diinformasikan kepada kami melalui cs@bareksa.com",2023-01-18 09:11:51,2.15.0
2cba4a06-8bf4-4923-88e4-f293527eefce,Yatnadark,https://play-lh.googleusercontent.com/a-/AD_cMMRP07RCDoblVv6FgtNcvUb2EUMqUnsHSqkQyF2a8w,"makin hari app bareksa makin berat, susah untuk dibuka, padahal buka app yg ukurannya lebih besar dari bareksa bisa, tapi ini susah, restart hp, clear chache sudah tidak mempan.",2,16,2.16.0,2023-02-22 23:06:08,"Mohon maaf atas ketidaknyamanannya. Kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi di Bareksa, untuk kendala yang kamu alami mohon dapat diinformasikan kepada kami melalui cs@bareksa.com
",2023-02-23 04:20:09,2.16.0
77a8cfac-6c40-408e-946a-404a0a713e9d,Irfan Ansadewa,https://play-lh.googleusercontent.com/a-/AD_cMMRqtPOS65UdQehSAbFAPwvGPDXcnJApzTzMc92uHw,"Aplikasinya makin hari makin berat, sering kali eror dan hp ngelag krena ram 3gb, mungkin aplikasinya cocok buat hp dengan ram 8gb ke atas.",1,23,2.17.0,2023-03-01 06:10:47,"Mohon maaf atas ketidaknyamanannya, untuk kendala yang kamu alami mohon dapat diinformasikan kepada kami melalui cs@bareksa.com
",2023-03-01 09:12:25,2.17.0
e08e3722-f888-40ec-91bf-ee1d6d337d93,Alfa Ramdani,https://play-lh.googleusercontent.com/a-/AD_cMMR2UaE8-jcY18s-6vL_aGtLfH7JejAAL9WBGYNngQ,"Pilihan Reksadana lumayan banyak cuman tiap transaksi ada biaya nya, return dari modal investasi kayanya ga bisa nutupin biaya untuk Top-Up, ada pilihan yang gratis biaya tapi sepertinya kurang efektif",2,32,2.15.0,2023-01-27 06:40:29,"Mohon maaf atas ketidaknyamanannya, untuk kendala yang kamu alami mohon dapat diinformasikan kepada kami melalui cs@bareksa.com
",2023-01-28 03:34:09,2.15.0
1683ac1a-b321-4f65-a996-3c790e8902f0,Felex Billi Pradeta,https://play-lh.googleusercontent.com/a/AAcHTtci-at5XU3Fo4e58hEny7M34sZVjyZfHFGJYIhc=mo,"Untuk fitur tabungan emas, kan ada Indogold juga ya? Tapi sepertinya menunya tidak ada. Mohon kalau belum siap, informasinya tidak perlu ditampilkan. Terima kasih.",4,17,2.17.0,2023-03-18 00:12:39,Terima kasih telah memberikan feedback terhadap aplikasi Bareksa. Kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi. Saat ini fitur emas indogold masih dalam proses maintenance. Informasi lebih lanjut dapat menghubungi ke cs@bareksa.com,2023-03-19 07:59:53,2.17.0
7f72c497-fdab-4eb8-ba0f-aa6d88376ca0,john darel,https://play-lh.googleusercontent.com/a/AAcHTteDnBUb-QTuZm2J-u9Is32tq4M-mIlvKqKxrU6v=mo,"Cepat dan mudah digunakan 👍, tingkatkan kemampuan analisisnya......Bareksa saya gunakan u/ nabung reksadana, sedikit....sedikit become mountain 😎",4,17,2.15.0,2023-01-17 12:02:42,"Terima kasih telah memberikan feedback terhadap aplikasi Bareksa. Di Bareksa Kamu sudah dapat melakukan investasi reksadana, obligasi negara di dalam satu aplikasi dengan berbagai metode pembayaran yang memudahkan Kamu. Informasi lebih lanjut dapat menghubungi ke cs@bareksa.com
",2023-01-18 09:00:22,2.15.0
